ID,Topic,Source,Question,Translation
New-en-76,Holidays/Celebration/Leisure,English (UK),Which airport in your country is the busiest during the holiday season?,ما هو المطار الأكثر ازدحامًا خلال موسم العطل في الجزائر؟
New-en-79,Holidays/Celebration/Leisure,English (UK),Which region of your country is well known for its theatrical performances?,ما هي المنطقة الجزائرية المعروفة بالعروض المسرحية؟
New-en-87,Holidays/Celebration/Leisure,English (UK),What is the most famous historic landmark in your country?,ما هو أشهر معلم تاريخي في الجزائر؟
New-en-90,Holidays/Celebration/Leisure,English (UK),What is the most famous hotel brand in your country?,ما هي أشهر علامة فندقية في الجزائر؟
New-gr-05,Food,Greek (Greece),What is the most popular grab-and-go breakfast option in your country?,ما هي أشهر وجبة فطور سريعة في الجزائر؟
New-gr-06,Food,Greek (Greece),What is the most popular food in your country among young people?,ما هو الطعام الأكثر شعبية بين الشباب في الجزائر؟
New-gr-08,Food,Greek (Greece),What type of alcoholic drink is most commonly consumed at festivals in your country?,ما هو المشروب الكحولي الذي يتم استهلاكه بكثرة في المهرجانات في الجزائر؟
New-gr-13,Food,Greek (Greece),What is the most common morning drink in your country?,ما هو المشروب الصباحي الأكثر شيوعا في الجزائر؟
New-gr-15,Food,Greek (Greece),What is the most popular traditional dessert in your country?,ما هي أشهر حلوى تقليدية في الجزائر؟
New-gr-21,Sport,Greek (Greece),What is the most popular racket sport in your country?,ما هي أكثر رياضة مضرب شعبية في الجزائر؟
New-gr-24,Sport,Greek (Greece),What is the most popular track and field sport in your country?,ما هو أشهر رياضة ألعاب قوى في الجزائر؟
New-gr-29,Sport,Greek (Greece),Which international sporting event is the most popular in your country?,أي حدث رياضي دولي هو الأكثر شعبية في الجزائر؟
New-gr-47,Work life,Greek (Greece),"How long (in minutes) are typical work breaks in your country, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.)",كم تدوم (بالدقائق) فترات الراحة العادية في العمل بالجزائر، باستثناء فترات الغداء والعشاء؟ (قدم الأرقام بالأرقام العربية فقط مثلاً، 1).
New-gr-58,Work life,Greek (Greece),Which job is considered underpaid in your country?,ما الوظيفة التي  يعتبر أجرها منخفض في الجزائر؟
New-gr-76,Holidays/Celebration/Leisure,Greek (Greece),What is the most common food served during Easter in your country?,ما هو الطعام الذي يُقدم خلال عيد الفصح في الجزائر؟
New-gr-82,Holidays/Celebration/Leisure,Greek (Greece),What is the most popular music genre among the elderly population in your country?,ما هو أشهر نوع موسيقي بين المسنين في الجزائر؟
New-gr-88,Holidays/Celebration/Leisure,Greek (Greece),What drink is usually offered at funerals in your country?,ما هو المشروب الذي يُقدم في الجنازات في الجزائر؟
New-gr-89,Holidays/Celebration/Leisure,Greek (Greece),What drink is usually offered at weddings in your country?,ما هو المشروب الذي يُقدم في الأعراس في الجزائر؟
New-ha-07,Food,Hausa (Northern Nigeria),What food originated from your country and can be found all over the world?,ما هو الطعام الذي أصله من الجزائر ويمكن العثور عليه في جميع أنحاء العالم؟
New-ha-08,Food,Hausa (Northern Nigeria),What food is typically disliked by children but enjoyed by the elderly in your country?,ما هو الطعام الذي يكرهه الأطفال و يستمتع به كبار السن عادة في الجزائر؟
New-ha-09,Food,Hausa (Northern Nigeria),What cooking utensil is most commonly used in your country?,ما هي أداة الطبخ الأكثر استخداما في الجزائر؟
New-ha-13,Food,Hausa (Northern Nigeria),Which is the most popular vegetable in your country?,ما هو نوع الخضار الأكثر شعبية في الجزائر؟
New-ha-19,Sport,Hausa (Northern Nigeria),Which animal is used for sports in your country?,ما هو الحيوان الذي يُستخدم في الرياضة في الجزائر؟
New-ha-66,Family,Hausa (Northern Nigeria),What is the most popular wedding venue in your country?,ما هو أشهر مكان لإقامة الأعراس في الجزائر؟
New-in-01,Food,Indonesian (Indonesia),Which coffee shop brand is the most popular in your country?,ما هي العلامة التجارية لمقاهي الأكثر شعبية في الجزائر؟
New-in-03,Food,Indonesian (Indonesia),What type of food from your country is typically served in restaurants overseas?,ما هي  الأطعمة الجزائرية  التي تقدم عادة في المطاعم الجزائرية في الخارج؟
New-in-33,Work life,Indonesian (Indonesia),What region in your country is usually associated with mining?,أي منطقة في الجزائر عادة ما ترتبط بإستخراج المعادن؟
New-in-34,Work life,Indonesian (Indonesia),What region in your country is usually associated with oil?,أي منطقة في الجزائر عادة ما ترتبط بالنفط؟
New-in-62,Education,Indonesian (Indonesia),What university in your country is popular because of its engineering major? (Provide the official name.), ما هي الجامعة الجزائرية المشهورة بتخصص الهندسة؟ (استعمل الاسم الرسمي.)
New-in-63,Education,Indonesian (Indonesia),What university in your country is popular because of its school of medicine? (Provide the official name.), ما هي الجامعة الجزائرية المشهورة بتخصص الطب ؟ (استعمل الاسم الرسمي.)
New-in-78,Holidays/Celebration/Leisure,Indonesian (Indonesia),What is the most popular payment method in your country?,ما هي طريقة الدفع الأكثر استعمالا في الجزائر؟
New-in-80,Holidays/Celebration/Leisure,Indonesian (Indonesia),What is the most famous theme park in your country?,ما هي أشهر مدينة ملاهي في الجزائر؟
New-ko-01,Family,Korean (Korea),What is the most popular children's animation that is commonly watched by kids in your country?,ما هو أشهر فيلم كرتون الذي يشاهده الأطفال في الجزائر بكثرة؟
New-ko-02,Family,Korean (Korea),What is the most popular prenatal education activity for pregnant women in your country?,ما هو أشهر نشاط تعليمي قبل الولادة للنساء الحوامل في الجزائر؟
New-ko-03,Family,Korean (Korea),What is the most popular children's song in your country that families sing together?,ما هي أشهر أغنية للأطفال التي تغنيها العائلات معًا في الجزائر؟
New-ko-04,Family,Korean (Korea),Which toys are most popular among boys in your country?,ما هي الألعاب الأكثر شعبية بين الأولاد في الجزائر؟
New-ko-05,Family,Korean (Korea),Which toys are most popular among girls in your country?,ما هي الألعاب الأكثر شعبية بين الفتيات في الجزائر؟
New-ko-06,Family,Korean (Korea),What is the most popular folk tale in your country that is typically told to children?,ما هي أشهر قصة شعبية تُروى عادة للأطفال في الجزائر؟
New-ko-07,Holidays/Celebration/Leisure,Korean (Korea),What is the customary symbol of condolence used at funerals in your country?,ما هو الرمز التقليدي للتعزية المستخدم في الجنازات في الجزائر؟
New-ko-08,Work life,Korean (Korea),Where do university students in your country tend to work part-time the most?,أين يميل طلاب الجامعة  للعمل بدوام جزئي في الجزائر؟
New-ko-09,Work life,Korean (Korea),What are the most frequently practiced team-building activities in companies based in your country?,ما هي أنشطة بناء الفريق التي تمارس بشكل متكرر في الشركات الموجودة في الجزائر؟
New-ko-10,Work life,Korean (Korea),What are the most common activities people do as a side job in your country?,ما هي الأنشطة التي يقوم بها الناس كعمل إضافي في الجزائر؟
New-pe-02,Food,Persian (Iran),What is the most famous edible souvenir for tourists in your country?,ما هو أشهر أكل يقدم للسياح في الجزائر؟
New-pe-06,Food,Persian (Iran),What is the most popular stew in your country?,ما هو أشهر طاجين في الجزائر؟
New-pe-11,Food,Persian (Iran),What is the most common spice/herb used in dishes from your country?,ما هي التوابل/الأعشاب الأكثر استعمالا في الأطباق الجزائرية؟
New-pe-16,Sport,Persian (Iran),What is the most famous traditional sport in your country?,ما هي. أشهر الرياضات التقليدية في الجزائر؟
New-pe-20,Sport,Persian (Iran),What sport is popular to play on the beach in your country?,ما هي الرياضات التي يمارسها الناس على الشاطئ في الجزائر؟
New-pe-45,Work life,Persian (Iran),What is the usual work schedule during the month of Ramadan in your country?,ما هو جدول العمل المعتاد خلال شهر رمضان في الجزائر؟
New-pe-47,Family,Persian (Iran),"When is Student's Day celebrated in your country? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطالب في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل 12/31).
New-pe-49,Family,Persian (Iran),Where do families gather to pray together in your country?,أين تتجمع العائلات للصلاة معًا في الجزائر؟
New-pe-53,Family,Persian (Iran),What gifts do fathers get on Father's Day (or Parents' Day) in your country?,ما هي الهدايا التي يحصل عليها الآباء في عيد الأب (أو عيد الوالدين) في الجزائر؟
New-pe-54,Family,Persian (Iran),What gifts do mothers get on Mother's Day (or Parents' Day) in your country?,ما هي الهدايا التي تحصل عليها الأمهات في عيد الأم (أو عيد الوالدين) في الجزائر؟
New-pe-59,Family,Persian (Iran),"How many generations typically live together in a household in your country? (Provide Arabic numerals (e.g., 12) only.)","في العائلة الجزائرية الواحدة, كم من جيل يعيشون معا في منزل واحد؟ (استعمل الأرقام العربية فقط مثل 12.)"
New-pe-65,Education,Persian (Iran),"How many subjects are taught in middle schools in your country? (Provide Arabic numerals (e.g., 12) only.)",كم عدد المواد التي يتم تدريسها في المدارس الثانوية في الجزائر؟ (استعمل الأرقام العربية فقط مثل 12.)
New-pe-66,Education,Persian (Iran),What is the most popular after school curricular in elementary schools in your country?,ما هي أكثر الأنشطة شعبية بعد المدرسة عند طلاب المدارس الابتدائية في الجزائر؟
New-pe-74,Education,Persian (Iran),How much is the average annual tuition fee for public universities in your country?,كم هي تكلفة الرسوم الدراسية السنوية المتوسطة للجامعات العمومية في الجزائر؟
New-pe-76,Holidays/Celebration/Leisure,Persian (Iran),What is a popular activity to do in parks in your country?,ما هي النشاطات التي يمكن القيام بها في الحدائق في الجزائر؟
New-pe-78,Holidays/Celebration/Leisure,Persian (Iran),What is the name of the most famous film festival held in your country?,ما هو اسم أشهر مهرجان سينمائي يقام في الجزائر؟
New-pe-83,Holidays/Celebration/Leisure,Persian (Iran),What is the popular card game played during social gatherings in your country?,ما هي لعبة الورق الشعبية التي يتم لعبها خلال اللقاءات الاجتماعية في الجزائر؟
New-pe-85,Holidays/Celebration/Leisure,Persian (Iran),Where is the most popular tourist destination abroad for people from your country?,ما هي أشهر وجهة سياحية خارج البلاد للجزائريين؟
New-pe-86,Holidays/Celebration/Leisure,Persian (Iran),What is the name of the most famous tower in your country?,ما هو اسم أشهر برج في الجزائر؟
New-spme-01,Food,Spanish (Mexico),What edible insect is eaten most often in your country?,ما هي الحشرة الصالحة للأكل التي يتم تناولها في الجزائر؟
New-spme-04,Food,Spanish (Mexico),Which agricultural product is exported most often in your country?,ما هو المنتج الزراعي يتم تصديره من الجزائر؟
New-spme-05,Food,Spanish (Mexico),What are the most popular sweets in your country?,ما هي أشهر الحلويات في الجزائر؟
New-spme-15,Sport,Spanish (Mexico),What is the most popular sports drink in your country?,ما هو المشروب الرياضي الأكثر شعبية في الجزائر؟
New-spme-27,Education,Spanish (Mexico),What is the average education level for people in your country?,ما هو متوسط مستوى التعليم في الجزائر؟
New-spme-37,Education,Spanish (Mexico),Which profession is most commonly studied abroad by students from your country?,"بالنسبة للطلاب الجزائريين, ما هو التخصص الأكثر شيوعاً للدراسة في الخارج؟"
New-spme-60,Family,Spanish (Mexico),"Which day of the week do most families in your country practice religious activities? (e.g. Monday, Tuesday)",في أي يوم من أيام الأسبوع تمارس معظم العائلات الجزائرية أنشطة دينية؟ (مثلا الاثنين، الثلاثاء)
New-spme-65,Family,Spanish (Mexico),What is the most popular way to celebrate Independence Day in your country?,ما هي الطريقة الشائعة للاحتفال بعيد الاستقلال في الجزائر؟
New-spme-68,Family,Spanish (Mexico),What is the most popular beverage among children in your country?,ما هو المشروب الأكثر شعبية بين الأطفال في الجزائر؟
New-spme-76,Holidays/Celebration/Leisure,Spanish (Mexico),What is the most popular place in your country to celebrate Independence Day?,ما هو أشهر مكان في الجزائر للاحتفال بعيد الاستقلال؟
New-spme-78,Holidays/Celebration/Leisure,Spanish (Mexico),What is the name of the song that is typically sung at birthday parties in your country?,ما هو اسم الأغنية التي يغنيها الناس في حفلات أعياد الميلاد في الجزائر؟
New-su-01,Food,Sundanese (West Java),What snacks are usually sold in front of schools in your country?,ما هي الوجبات الخفيفة التي تباع عادة أمام المدارس في الجزائر؟
New-su-09,Food,Sundanese (West Java),What oil is usually used for cooking in your country?,أي نوع من الزيت يستعمل عادة للطبخ في الجزائر؟
New-su-10,Food,Sundanese (West Java),What food is commonly consumed by pregnant women in your country?,ما هي الأطعمة التي تستهلكها النساء الحوامل في الجزائر؟
New-su-15,Food,Sundanese (West Java),What is the most popular traditional non-alcoholic drink in your country?,ما هو المشروب غير الكحولي الأكثر شعبية في الجزائر؟
New-su-17,Sport,Sundanese (West Java),What sports facilities are generally available in parks in your country?,ما هي المرافق الرياضية المتوفرة في الحدائق العامة في الجزائر؟
New-su-21,Sport,Sundanese (West Java),What are the common activities that seniors usually do in parks in your country?,ما هي الأنشطة الشائعة التي يقوم بها كبار السن في الحدائق  العامة في الجزائر؟
New-su-24,Sport,Sundanese (West Java),What sports do parents and children commonly play together in your country?,ما هي الرياضات الشائعة التي يمارسها الآباء والأطفال معًا في الجزائر؟
New-su-28,Sport,Sundanese (West Java),What color is associated with the national soccer team of your country?,أي لون مرتبط بالفريق الوطني الجزائري لكرة القدم؟
New-su-33,Education,Sundanese (West Java),What is the common dress code for school teachers in your country?,ما هو الزي المعتاد للمعلمين في الجزائر؟
New-su-34,Education,Sundanese (West Java),What is the most popular extracurricular activity related to music in schools in your country?,ما هي النشاط الموسيقي الأكثر شعبية في المدارس الجزائرية؟
New-su-42,Education,Sundanese (West Java),What religion is mainly taught in schools in your country?,أي ديانة تُدرَّس في المدارس في الجزائر؟
New-su-45,Education,Sundanese (West Java),"What date is Education Day celebrated in your country? (Provide in MM/DD format (e.g., 12/31).)",ما هو تاريخ الاحتفال بيوم التربية في الجزائر؟ (قدمه بصيغة شهر/يوم مثلاً، 12/31).
New-su-50,Work life,Sundanese (West Java),What is the main occupation of people in mountainous areas in your country?,ما هي المهنة الرئيسية لسكان المناطق الجبلية في الجزائر؟
New-su-51,Work life,Sundanese (West Java),What is the main occupation of people in coastal areas in your country?,ما هي المهنة الرئيسية لسكان المناطق الساحلية في الجزائر؟
New-su-57,Work life,Sundanese (West Java),What is the most common livestock raised in your country?,ما هي المواشي الأكثر شيوعاً في الجزائر؟
New-su-58,Work life,Sundanese (West Java),What animals are commonly used for agriculture in your country?,ما هي الحيوانات التي تستخدم عادة في الزراعة في الجزائر؟
New-su-59,Work life,Sundanese (West Java),What do farmers in your country typically wear to protect themselves from the heat whilst farming?,ماذا يرتدي الفلاحون لحماية أنفسهم من الحرارة أثناء الزراعة  في الجزائر؟
New-su-60,Work life,Sundanese (West Java),What do farmers in your country usually eat for lunch?,ماذا يتغدى الفلاحون عادة في الجزائر؟
New-su-71,Family,Sundanese (West Java),What gifts do parents generally give to their children for their birthdays in your country?,ماذا يهدي الآباء أبنائهم في أعياد ميلادهم في الجزائر؟
New-su-75,Family,Sundanese (West Java),What type of vehicle do most families in your country generally own?,ما هي وسيلة النقل التي تمتلكها معظم العائلات في الجزائر؟
New-su-77,Holidays/Celebration/Leisure,Sundanese (West Java),What is usually given to the children during Eid in your country?,ماذا يُعطى للأطفال خلال العيد عادةً في الجزائر؟
New-su-81,Holidays/Celebration/Leisure,Sundanese (West Java),What clothes do grooms usually wear at weddings in your country?,ما هي الملابس التي يرتديها العرسان عادة في الأعراس الجزائرية؟
New-su-82,Holidays/Celebration/Leisure,Sundanese (West Java),What clothes do brides usually wear at weddings in your country?,ما هي الملابس التي ترتديها العرائس عادة في الأعراس الجزائرية؟
New-su-83,Holidays/Celebration/Leisure,Sundanese (West Java),What food is usually served at weddings in your country?,ما هي الأطعمة التي تقدم عادة في الأعراس في الجزائر؟
New-su-86,Holidays/Celebration/Leisure,Sundanese (West Java),What is the most famous government building in your country?,ما هو أشهر مبنى حكومي في الجزائر؟
New-su-88,Holidays/Celebration/Leisure,Sundanese (West Java),What is the most popular music genre among the younger population in your country?,ما هو أشهر نوع موسيقي شبابي في الجزائر؟
Ni-en-02,Education,English (UK),"What time do middle school students in your country typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)",في أي وقت ينتهي طلاب الثانوية في الجزائر من المدرسة كل يوم؟ (قدم الوقت بتنسيق الساعة:الدقائق مثلاً، 18:00، 09:00).
Ni-en-03,Education,English (UK),"At what age do people in your country typically go to university? (Provide Arabic numerals (e.g., 12) only.)","في أي سن يبدأ الطلاب الجزائريين الذهاب للجامعة؟ (أجب برقم, مثلا 12.)"
Ni-en-06,Education,English (UK),"From what age do people need to attend compulsory education in your country? (Provide Arabic numerals (e.g., 12) only.)","في  أي سن يجب الالتحاق بالتعليم الإلزامي في الجزائر؟ (أجب برقم, مثلا 12.)"
Ni-en-09,Education,English (UK),How many days a week do children attend school in your country? (Provide Arabic numerals (0~7) only.),كم يوما في الأسبوع يذهب الأطفال إلى المدرسة في الجزائر؟ (قدم الأرقام العربية (0~7) فقط.)
Ni-en-11,Education,English (UK),"In your country, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)",في الجزائر، كم من الوقت (بالسنوات) يستغرق عادة لإكمال درجة الماجستير؟ (استعمل الأرقام افقط  مثلا 12.)
Ni-en-12,Education,English (UK),What is the top university in your country? (Provide the official name.),ما هي أفضل جامعة في الجزائر؟ (استعمل الاسم الرسمي.)
Ni-en-13,Education,English (UK),"At what age do most people in your country graduate from university? (Provide Arabic numerals (e.g., 12) only.)",في أي سن يتخرج معظم الناس في الجزائر من الجامعة؟ (استعمل الأرقام العربية فقط مثلاً 12.)
Ni-en-15,Education,English (UK),"At what age do children in your country generally start middle school? (Provide Arabic numerals (e.g., 12) only.)",في أي سن يبدأ الأطفال  المدرسة الثانوية عادة في الجزائر؟ (استعمل الأرقام العربية (مثلاً، 12).)
Ni-en-17,Work life,English (UK),"How many hours a week does a full-time worker in your country typically work? (Provide Arabic numerals (e.g., 12) only.)",كم عدد ساعات الأسبوع التي يعملها العامل بدوام كامل في الجزائر عادة؟(استعمل الأرقام العربية مثل 12).
Ni-en-19,Work life,English (UK),How many days a week does a full-time worker work in your country? (Provide Arabic numerals (0~7) only.),كم يوما في الأسبوع يعمل العامل بدوام كامل في الجزائر؟(استعمل الأرقام العربية مثل 0~7).
Ni-en-20,Work life,English (UK),"At what age do most people start working in your country? (Provide Arabic numerals (e.g., 12) only.)",في أي سن يبدأ معظم الناس العمل في الجزائر؟ ((استعمل الأرقام العربية مثل 12.)
Ni-en-21,Work life,English (UK),"From what age is an individual allowed to work in your country? (Provide Arabic numerals (e.g., 12) only.)",من عمر كم يسمح للفرد بالعمل في الجزائر؟ (استعمل الأرقام العربية مثل 12.)
Ni-en-31,Holidays/Celebration/Leisure,English (UK),What do people in your country traditionally eat on Christmas Day?,ماذا يأكل الناس في الجزائر في عيد الميلاد؟
Ni-en-37,Holidays/Celebration/Leisure,English (UK),What is the name of the day of the year where people in your country celebrate love and romance?,ما هو اسم اليوم في السنة الذي يحتفل فيه الناس في الجزائر بالحب والرومانسية؟
Ni-en-40,Holidays/Celebration/Leisure,English (UK),What is the most popular Christmas song in your country?,ما هي أشهر أغنية لعيد الميلاد في الجزائر؟
Nu-in-04,Education,Indonesian (Indonesia),"How many semesters are there each academic year at high schools in your country? (Provide in Arabic numerals (e.g., 7, 8) only.)","كم عدد الفصول الدراسية في كل سنة أكاديمية بالمدارس الثانوية في الجزائر؟ (استعمل الأرقام العربية مثل 7, 8.)"
Nu-in-05,Education,Indonesian (Indonesia),In which month does the new school year typically begin in your country? (Provide Arabic numerals (1~12) only.),"في أي شهر يبدأ عادة العام الدراسي الجديد في الجزائر؟ (استعمل الأرقام العربية مثل 7, 8.)"
Nu-in-06,Education,Indonesian (Indonesia),"When is National Teacher's Day commemorated in your country? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال باليوم الوطني للمعلم في الجزائر؟ (قدمه بصيغة شهر/يوم مثلاً 12/31).
Nu-in-11,Education,Indonesian (Indonesia),"At what time does elementary school start in your country? (Provide in HH:MM format (e.g., 18:00, 09:00).)",في أي وقت تبدأ المدرسة الابتدائية في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).
Nu-in-20,Family,Indonesian (Indonesia),"When is Children's Day celebrated in your country? (Provide in MM/DD format (e.g., 12/31).)",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).
Nu-in-40,Work life,Indonesian (Indonesia),Which city is the main destination for job seekers in your country?,أي مدينة هي الوجهة الرئيسية للباحثين عن عمل في الجزائر؟
Sa-en-1,Food,English (UK),What is your country's most popular fast food chain?,ما هي سلسلة الوجبات السريعة الأكثر شعبية في الجزائر؟
Sa-en-13,Food,English (UK),What is the food that is most divisive (either love or hate) in your country?,ما هو الطعام الذي يثير الانقسامات (إما الحب أو الكراهية) في الجزائر؟
Sa-en-16,Sport,English (UK),What is the most popular soccer team among the people from your country?,ما هو أشهر فريق كرة قدم بين الشعب الجزائري؟
Sa-en-22,Sport,English (UK),What is the most famous university in your country known for its sports team?,ما هي أشهر جامعة جزائرية المعروفة بفريقها الرياضي؟
Sa-en-31,Family,English (UK),What is your country's most popular family pet?,ما هو الحيوان الأليف الأكثر شعبية في العائلات الجزائرية؟
Sa-en-32,Family,English (UK),What is the most popular family TV show in your country?,ما هو أشهر برنامج تلفزيوني عائلي في الجزائر؟
Sa-en-37,Family,English (UK),What is the most popular family boardgame in your country?,ما هي أشهر لعبة عائلية في الجزائر؟
Sa-en-6,Food,English (UK),What is the most popular takeaway food in your country?,ما هو الطعام  السريع الأكثر شعبية في الجزائر (للأكل بعيدا عن المطعم)؟
Sa-en-7,Food,English (UK),What are popular snacks in your country?,ما هي الوجبات الخفيفة الشعبية في الجزائر؟
Sa-en-9,Food,English (UK),What do people from your country eat at the beach?,ماذا يأكل الناس في الجزائر على الشاطئ؟
Ta-pe-10,Family,Persian (Iran),"At what age do men usually get married in your country? (Provide Arabic numerals (e.g., 20) only.)",في أي سن يتزوج الرجال عادة في الجزائر؟(استعمل الأرقام العربية مثل 20.)
Ta-pe-11,Family,Persian (Iran),"At what age do women usually get married in your country? (Provide Arabic numerals (e.g., 20) only.)",في أي سن تتزوج النساء عادة في الجزائر؟ (استعمل الأرقام العربية مثل 20.)
Ta-pe-13,Family,Persian (Iran),"In your parents' generation, what was the average number of members in their family in your country? (Provide Arabic numerals (e.g., 20) only.)",في جيل والديك، ما كان معدل عدد الأفراد في العائلة في الجزائر؟  (استعمل الأرقام العربية مثل 20.)
Ta-pe-17,Sport,Persian (Iran),"In the Olympic Games, which sport is the most popular in your country?",في الألعاب الأولمبية، أي رياضة هي الأكثر شعبية في الجزائر؟
Ta-pe-21,Sport,Persian (Iran),Where do children usually play soccer in your country?,أين يلعب الأطفال كرة القدم عادة في الجزائر؟
Ta-pe-22,Sport,Persian (Iran),Which daily exercise is popular among women in your country?,ما هو التمرين الرياضي اليومي الشائع بين النساء في الجزائر؟
Ta-pe-23,Sport,Persian (Iran),Which daily exercise is popular among men in your country?,ما هو التمرين الرياضي اليومي الشائع بين الرجال في الجزائر؟
Ta-pe-25,Sport,Persian (Iran),"What is the most famous rivalry in a national sports league in your country? (e.g., ___ vs ___)",ما هي أشهر منافسة في دوري الرياضة الوطني في الجزائر؟ (مثلا، ___ ضد ___)
Ta-pe-29,Sport,Persian (Iran),Which professional sport is the highest paying in your country?,ما هي الرياضة المحترفة الأعلى أجرا في الجزائر؟
Ta-pe-30,Sport,Persian (Iran),What is/was the most popular sports-related TV program in your country?,ما هو أشهر برنامج تلفزيوني رياضي في الجزائر؟
Ta-pe-32,Holidays/Celebration/Leisure,Persian (Iran),What day of the year is usually dedicated to fireworks in your country?,أي يوم من أيام السنة يُخصص عادة للألعاب النارية في الجزائر؟
Ta-pe-37,Holidays/Celebration/Leisure,Persian (Iran),What is the common symbol of New Year's Eve that is usually found in your country?,ما هو الرمز المشترك ليلة رأس السنة الذي يوجد عادة في الجزائر؟
Ta-pe-42,Holidays/Celebration/Leisure,Persian (Iran),What food do people from your country usually eat on New Year's Eve?,ماذا يتناول الجزائريون عادة في ليلة رأس السنة؟
Ta-pe-45,Holidays/Celebration/Leisure,Persian (Iran),What is usually eaten during the celebration of the longest night of the year in your country?,ماذا يتم تناوله عادة خلال الاحتفال بأطول ليلة في السنة في الجزائر؟
Th-en-01,Sport,English (US),What is the most popular summer sport in your country?,ما هي الرياضة الصيفية الأكثر شعبية في الجزائر؟
Th-en-03,Sport,English (US),What is the most popular professional sports league in your country?,ما  هو أشهر دوري رياضي محترف في الجزائر؟
Th-en-05,Sport,English (US),What is the most popular women's sports team in your country?,ما هو أشهر فريق رياضي نسائي في الجزائر؟
Th-en-09,Sport,English (US),What is the most popular tournament in your country?,ما هو أشهر دوري في الجزائر؟
Th-en-11,Sport,English (US),Who is the most popular sportperson in your country?,من هو أشهر رياضي في الجزائر؟
Th-en-12,Sport,English (US),In which sport has your country been most successful in international competitions?,في أي رياضة حققت الجزائر أكبر نجاح في المنافسات الدولية؟
Th-en-15,Sport,English (US),What is the most popular winter sport in your country?,ما هي الرياضة الشتوية الأكثر شعبية في الجزائر؟
Th-en-19,Work life,English (US),What is a city or region in your country known for manufacturing industry?,ما هي مدينة أو منطقة في الجزائر معروفة بالصناعة التحويلية؟
Th-en-21,Work life,English (US),What is regarded as the most important perk typically offered to employees in your country?,ما هي أهم ميزة  تُقدم عادةً للموظفين في الجزائر؟
Th-en-22,Work life,English (US),What was the most catastrophic economic period for your country?,ما هي الفترة الاقتصادية الأكثر كارثية بالنسبة للجزائر؟
Th-en-24,Work life,English (US),What region in your country is a major hub for tech workers and start ups?,أي منطقة في الجزائر تعتبر مركزًا رئيسيًا للعاملين في مجال التكنولوجيا والشركات الناشئة؟
Th-en-27,Work life,English (US),What is the most important industry in your country?,ما هي أهم صناعة في الجزائر؟
Th-en-35,Family,English (US),"Which one of the daily meals is commonly shared with family members in your country? (e.g., breakfast, lunch, dinner)",أي وجبة من الوجبات اليومية يتم مشاركتها عادة مع أفراد العائلة في الجزائر؟ (مثل الفطور، الغداء، العشاء)
Th-en-36,Family,English (US),What is a popular family activity with a child to do on weekends in your country?,ما هي النشاطات العائلية الشائعة التي يمكن القيام بها مع الأطفال في عطلة نهاية الأسبوع في الجزائر؟
Th-en-37,Family,English (US),"At what age do children typically become independent from their parents in your country? (Provide Arabic numerals (e.g., 12) only.)",في أي سن يصبح الأطفال عادة مستقلين عن والديهم في الجزائر؟ (استعمل الأرقام العربية مثل 12.)
Th-en-38,Family,English (US),What is the most important family holiday in your country?,ما هو أهم عيد عائلي في الجزائر؟
Th-en-39,Family,English (US),What is a popular family game in your country?,ما هي لعبة عائلية شعبية في الجزائر؟
Th-en-41,Family,English (US),"What is the average age for couples to have their first child in your country? (Provide Arabic numerals (e.g., 20) only.)",ما هو متوسط العمر للأزواج لإنجاب طفلهم الأول في الجزائر؟  (استعمل الأرقام العربية مثل 20.)
Th-en-43,Family,English (US),"How many cars are owned by a typical family in your country? (Provide Arabic numerals (e.g., 12) only.)",ما عدد السيارات التي تمتلكها عائلة في الجزائر؟ (استعمل الأرقام العربية مثل 12.)
Th-en-44,Family,English (US),What is your country's most popular food for family meals on weekends?,ما هو الطعام الأكثر شعبية في الجزائر لوجبات العائلة في عطل نهاية الأسبوع؟
Th-en-45,Family,English (US),What is the most popular weekday evening family activity in your country?,ما هي أشهر نشاطات العائلة في مساء أيام الأسبوع في الجزائر؟
Th-en-48,Education,English (US),What is the highest grade given to top-achieving high school students on assignments and exams in your country?,ما هي أعلى درجة يتم منحها للطلاب المتفوقين في المدارس الثانوية في الجزائر على الواجبات والامتحانات؟
Th-en-49,Education,English (US),What is considered the most important exam for high school students in your country?,ما هو الاختبار الأكثر أهمية لطلاب الثانوية في الجزائر؟
Th-en-51,Education,English (US),Which subject is considered the most important for students in your country?,أي مادة تعتبر الأهم بالنسبة للطلاب في الجزائر؟
Th-en-53,Education,English (US),What is the most popular extracurricular social event at schools in your country?,ما هو أشهر نشاط اجتماعي في المدارس الجزائرية؟
Th-en-58,Education,English (US),What is the most advanced math subject learned before university in your country?,ما هو أصعب موضوع في مادة الرياضيات يُدرس قبل الجامعة في الجزائر؟
