,ID,Topic,Source,Question,Translation
398,New-spme-76,Holidays/Celebration/Leisure,Spanish (Mexico),What is the most popular place in the UK to celebrate Independence Day?,What is the most popular place in UK to celebrate Independence Day?
399,New-spme-78,Holidays/Celebration/Leisure,Spanish (Mexico),What is the name of the song that is typically sung at birthday parties in the UK?,What is the name of the song that is typically sung at birthday parties in UK?
400,New-su-01,Food,Sundanese (West Java),What snacks are usually sold in front of schools in the UK?,What snacks are usually sold in front of schools in UK?
401,New-su-09,Food,Sundanese (West Java),What oil is usually used for cooking in the UK?,What oil is usually used for cooking in UK?
402,New-su-10,Food,Sundanese (West Java),What food is commonly consumed by pregnant women in the UK?,What food is commonly consumed by pregnant women in UK?
403,New-su-15,Food,Sundanese (West Java),What is the most popular traditional non-alcoholic drink in the UK?,What is the most popular traditional non-alcoholic drink in UK?
404,New-su-17,Sport,Sundanese (West Java),What sports facilities are generally available in parks in the UK?,What sports facilities are generally available in parks in UK?
405,New-su-21,Sport,Sundanese (West Java),What are the common activities that seniors usually do in parks in the UK?,What are the common activities that seniors usually do in parks in UK?
406,New-su-24,Sport,Sundanese (West Java),What sports do parents and children commonly play together in the UK?,What sports do parents and children commonly play together in UK?
407,New-su-28,Sport,Sundanese (West Java),What colour is associated with the national football team of the UK?,What color is associated with the national soccer team of UK?
408,New-su-33,Education,Sundanese (West Java),What is the common dress code for school teachers in the UK?,What is the common dress code for school teachers in UK?
409,New-su-34,Education,Sundanese (West Java),What is the most popular extracurricular activity related to music in schools in the UK?,What is the most popular extracurricular activity related to music in schools in UK?
410,New-su-42,Education,Sundanese (West Java),What religion is mainly taught in schools in the UK?,What religion is mainly taught in schools in UK?
411,New-su-45,Education,Sundanese (West Java),"What date is Education Day celebrated in the UK? (Provide in MM/DD format (e.g., 12/31).)","What date is Education Day celebrated in UK? (Provide in MM/DD format (e.g., 12/31).)"
412,New-su-50,Work life,Sundanese (West Java),What is the main occupation of people in mountainous areas in the UK?,What is the main occupation of people in mountainous areas in UK?
413,New-su-51,Work life,Sundanese (West Java),What is the main occupation of people in coastal areas in the UK?,What is the main occupation of people in coastal areas in UK?
414,New-su-57,Work life,Sundanese (West Java),What is the most common livestock raised in the UK?,What is the most common livestock raised in UK?
415,New-su-58,Work life,Sundanese (West Java),What animals are commonly used for agriculture in the UK?,What animals are commonly used for agriculture in UK?
416,New-su-59,Work life,Sundanese (West Java),What do farmers in the UK typically wear to protect themselves from the heat whilst farming?,What do farmers in UK typically wear to protect themselves from the heat whilst farming?
417,New-su-60,Work life,Sundanese (West Java),What do farmers in the UK usually eat for lunch?,What do farmers in UK usually eat for lunch?
418,New-su-71,Family,Sundanese (West Java),What gifts do parents generally give to their children for their birthdays in the UK?,What gifts do parents generally give to their children for their birthdays in UK?
419,New-su-75,Family,Sundanese (West Java),What type of vehicle do most families in the UK generally own?,What type of vehicle do most families in UK generally own?
420,New-su-77,Holidays/Celebration/Leisure,Sundanese (West Java),What is usually given to the children during Eid in the UK?,What is usually given to the children during Eid in UK?
421,New-su-81,Holidays/Celebration/Leisure,Sundanese (West Java),What clothes do grooms usually wear at weddings in the UK?,What clothes do grooms usually wear at weddings in UK?
422,New-su-82,Holidays/Celebration/Leisure,Sundanese (West Java),What clothes do brides usually wear at weddings in the UK?,What clothes do brides usually wear at weddings in UK?
423,New-su-83,Holidays/Celebration/Leisure,Sundanese (West Java),What food is usually served at weddings in the UK?,What food is usually served at weddings in UK?
424,New-su-86,Holidays/Celebration/Leisure,Sundanese (West Java),What is the most famous government building in the UK?,What is the most famous government building in UK?
425,New-su-88,Holidays/Celebration/Leisure,Sundanese (West Java),What is the most popular music genre among the younger population in the UK?,What is the most popular music genre among the younger population in UK?
426,Ni-en-02,Education,English (UK),"What time do secondary students in the UK typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)","What time do secondary students in UK typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
427,Ni-en-03,Education,English (UK),"At what age do people in the UK typically go to university? (Provide Arabic numerals (e.g., 12) only.)","At what age do people in UK typically go to university? (Provide Arabic numerals (e.g., 12) only.)"
428,Ni-en-06,Education,English (UK),"From what age do people need to attend compulsory education in the UK? (Provide Arabic numerals (e.g., 12) only.)","From what age do people need to attend compulsory education in UK? (Provide Arabic numerals (e.g., 12) only.)"
429,Ni-en-09,Education,English (UK),How many days a week do children attend school in the UK? (Provide Arabic numerals (0~7) only.),How many days a week do children attend school in UK? (Provide Arabic numerals (0~7) only.)
430,Ni-en-11,Education,English (UK),"In the UK, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)","In UK, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)"
431,Ni-en-12,Education,English (UK),What is the top university in the UK? (Provide the official name.),What is the top university in UK? (Provide the official name.)
432,Ni-en-13,Education,English (UK),"At what age do most people in the UK graduate from university? (Provide Arabic numerals (e.g., 12) only.)","At what age do most people in UK graduate from university? (Provide Arabic numerals (e.g., 12) only.)"
433,Ni-en-15,Education,English (UK),"At what age do children in the UK generally start secondary school? (Provide Arabic numerals (e.g., 12) only.)","At what age do children in UK generally start secondary school? (Provide Arabic numerals (e.g., 12) only.)"
434,Ni-en-17,Work life,English (UK),"How many hours a week does a full-time worker in the UK typically work? (Provide Arabic numerals (e.g., 12) only.)","How many hours a week does a full-time worker in UK typically work? (Provide Arabic numerals (e.g., 12) only.)"
435,Ni-en-19,Work life,English (UK),How many days a week does a full-time worker work in the UK? (Provide Arabic numerals (0~7) only.),How many days a week does a full-time worker work in UK? (Provide Arabic numerals (0~7) only.)
436,Ni-en-20,Work life,English (UK),"At what age do most people start working in the UK? (Provide Arabic numerals (e.g., 12) only.)","At what age do most people start working in UK? (Provide Arabic numerals (e.g., 12) only.)"
437,Ni-en-21,Work life,English (UK),"From what age is an individual allowed to work in the UK? (Provide Arabic numerals (e.g., 12) only.)","From what age is an individual allowed to work in UK? (Provide Arabic numerals (e.g., 12) only.)"
438,Ni-en-31,Holidays/Celebration/Leisure,English (UK),What do people in the UK traditionally eat on Christmas Day?,What do people in UK traditionally eat on Christmas Day?
439,Ni-en-37,Holidays/Celebration/Leisure,English (UK),What is the name of the day of the year where people in the UK celebrate love and romance?,What is the name of the day of the year where people in UK celebrate love and romance?
440,Ni-en-40,Holidays/Celebration/Leisure,English (UK),What is the most popular Christmas song in the UK?,What is the most popular Christmas song in UK?
441,Nu-in-04,Education,Indonesian (Indonesia),"How many terms are there each academic year at secondary schools in the UK? (Provide in Arabic numerals (e.g., 7, 8) only.)","How many semesters are there each academic year at high schools in UK? (Provide in Arabic numerals (e.g., 7, 8) only.)"
442,Nu-in-05,Education,Indonesian (Indonesia),In which month does the new school year typically begin in the UK? (Provide Arabic numerals (1~12) only.),In which month does the new school year typically begin in UK? (Provide Arabic numerals (1~12) only.)
443,Nu-in-06,Education,Indonesian (Indonesia),"When is National Teacher's Day commemorated in the UK? (Provide in MM/DD format (e.g., 12/31).)","When is National Teacher's Day commemorated in UK? (Provide in MM/DD format (e.g., 12/31).)"
444,Nu-in-11,Education,Indonesian (Indonesia),"At what time does primary school start in the UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","At what time does elementary school start in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
445,Nu-in-20,Family,Indonesian (Indonesia),"When is Children's Day celebrated in the UK? (Provide in MM/DD format (e.g., 12/31).)","When is Children's Day celebrated in UK? (Provide in MM/DD format (e.g., 12/31).)"
446,Nu-in-40,Work life,Indonesian (Indonesia),Which city is the main destination for job seekers in the UK?,Which city is the main destination for job seekers in UK?
447,Sa-en-1,Food,English (UK),What is the UK's most popular fast food chain?,What is UK's most popular fast food chain?
448,Sa-en-13,Food,English (UK),What is the food that is most divisive (either love or hate) in the UK?,What is the food that is most divisive (either love or hate) in UK?
449,Sa-en-16,Sport,English (UK),What is the most popular football team among the people from the UK?,What is the most popular soccer team among the people from UK?
450,Sa-en-22,Sport,English (UK),What is the most famous university in the UK known for its sports team?,What is the most famous university in UK known for its sports team?
451,Sa-en-31,Family,English (UK),What is the UK's most popular family pet?,What is UK's most popular family pet?
452,Sa-en-32,Family,English (UK),What is the most popular family TV show in the UK?,What is the most popular family TV show in UK?
453,Sa-en-37,Family,English (UK),What is the most popular family boardgame in the UK?,What is the most popular family boardgame in UK?
454,Sa-en-6,Food,English (UK),What is the most popular takeaway food in the UK?,What is the most popular takeaway food in UK?
455,Sa-en-7,Food,English (UK),What are popular snacks in the UK?,What are popular snacks in UK?
456,Sa-en-9,Food,English (UK),What do people from the UK eat at the beach?,What do people from UK eat at the beach?
457,Ta-pe-10,Family,Persian (Iran),"At what age do men usually get married in the UK? (Provide Arabic numerals (e.g., 20) only.)","At what age do men usually get married in UK? (Provide Arabic numerals (e.g., 20) only.)"
458,Ta-pe-11,Family,Persian (Iran),"At what age do women usually get married in the UK? (Provide Arabic numerals (e.g., 20) only.)","At what age do women usually get married in UK? (Provide Arabic numerals (e.g., 20) only.)"
459,Ta-pe-13,Family,Persian (Iran),"In your parents' generation, what was the average number of members in their family in the UK? (Provide Arabic numerals (e.g., 20) only.)","In your parents' generation, what was the average number of members in their family in UK? (Provide Arabic numerals (e.g., 20) only.)"
460,Ta-pe-17,Sport,Persian (Iran),"In the Olympic Games, which sport is the most popular in the UK?","In the Olympic Games, which sport is the most popular in UK?"
461,Ta-pe-21,Sport,Persian (Iran),Where do children usually play football in the UK?,Where do children usually play soccer in UK?
462,Ta-pe-22,Sport,Persian (Iran),Which daily exercise is popular among women in the UK?,Which daily exercise is popular among women in UK?
463,Ta-pe-23,Sport,Persian (Iran),Which daily exercise is popular among men in the UK?,Which daily exercise is popular among men in UK?
464,Ta-pe-25,Sport,Persian (Iran),"What is the most famous rivalry in a national sports league in the UK? (e.g., ___ vs ___)","What is the most famous rivalry in a national sports league in UK? (e.g., ___ vs ___)"
465,Ta-pe-29,Sport,Persian (Iran),Which professional sport is the highest paying in the UK?,Which professional sport is the highest paying in UK?
466,Ta-pe-30,Sport,Persian (Iran),What is/was the most popular sports-related TV programme in the UK?,What is/was the most popular sports-related TV program in UK?
467,Ta-pe-32,Holidays/Celebration/Leisure,Persian (Iran),What day of the year is usually dedicated to fireworks in the UK?,What day of the year is usually dedicated to fireworks in UK?
468,Ta-pe-37,Holidays/Celebration/Leisure,Persian (Iran),What is the common symbol of New Year's Eve that is usually found in the UK?,What is the common symbol of New Year's Eve that is usually found in UK?
469,Ta-pe-42,Holidays/Celebration/Leisure,Persian (Iran),What food do people from the UK usually eat on New Year's Eve?,What food do people from UK usually eat on New Year's Eve?
470,Ta-pe-45,Holidays/Celebration/Leisure,Persian (Iran),What is usually eaten during the celebration of the longest night of the year in the UK?,What is usually eaten during the celebration of the longest night of the year in UK?
471,Th-en-01,Sport,English (US),What is the most popular summer sport in the UK?,What is the most popular summer sport in UK?
472,Th-en-03,Sport,English (US),What is the most popular professional sports league in the UK?,What is the most popular professional sports league in UK?
473,Th-en-05,Sport,English (US),What is the most popular women's sports team in the UK?,What is the most popular women's sports team in UK?
474,Th-en-09,Sport,English (US),What is the most popular tournament in the UK?,What is the most popular tournament in UK?
475,Th-en-11,Sport,English (US),Who is the most popular sportperson in the UK?,Who is the most popular sportperson in UK?
476,Th-en-12,Sport,English (US),In which sport has the UK been most successful in international competitions?,In which sport has UK been most successful in international competitions?
477,Th-en-15,Sport,English (US),What is the most popular winter sport in the UK?,What is the most popular winter sport in UK?
478,Th-en-19,Work life,English (US),What is a city or region in the UK known for manufacturing industry?,What is a city or region in UK known for manufacturing industry?
479,Th-en-21,Work life,English (US),What is regarded as the most important perk typically offered to employees in the UK?,What is regarded as the most important perk typically offered to employees in UK?
480,Th-en-22,Work life,English (US),What was the most catastrophic economic period for the UK?,What was the most catastrophic economic period for UK?
481,Th-en-24,Work life,English (US),What region in the UK is a major hub for tech workers and start ups?,What region in UK is a major hub for tech workers and start ups?
482,Th-en-27,Work life,English (US),What is the most important industry in the UK?,What is the most important industry in UK?
483,Th-en-35,Family,English (US),"Which one of the daily meals is commonly shared with family members in the UK? (e.g., breakfast, lunch, dinner)","Which one of the daily meals is commonly shared with family members in UK? (e.g., breakfast, lunch, dinner)"
484,Th-en-36,Family,English (US),What is a popular family activity to do at the weekend with children in the UK?,What is a popular family activity with a child to do on weekends in UK?
485,Th-en-37,Family,English (US),"At what age do children typically become independent from their parents in the UK? (Provide Arabic numerals (e.g., 12) only.)","At what age do children typically become independent from their parents in UK? (Provide Arabic numerals (e.g., 12) only.)"
486,Th-en-38,Family,English (US),What is the most important family holiday in the UK?,What is the most important family holiday in UK?
487,Th-en-39,Family,English (US),What is a popular family game in the UK?,What is a popular family game in UK?
488,Th-en-41,Family,English (US),"What is the average age for couples to have their first child in the UK? (Provide Arabic numerals (e.g., 20) only.)","What is the average age for couples to have their first child in UK? (Provide Arabic numerals (e.g., 20) only.)"
489,Th-en-43,Family,English (US),"How many cars are owned by a typical family in the UK? (Provide Arabic numerals (e.g., 12) only.)","How many cars are owned by a typical family in UK? (Provide Arabic numerals (e.g., 12) only.)"
490,Th-en-44,Family,English (US),What is the UK's most popular food for family meals on weekends?,What is UK's most popular food for family meals on weekends?
491,Th-en-45,Family,English (US),What is the most popular weekday evening family activity in the UK?,What is the most popular weekday evening family activity in UK?
492,Th-en-48,Education,English (US),What is the highest grade given to top-achieving secondary school students on assignments and exams in the UK?,What is the highest grade given to top-achieving high school students on assignments and exams in UK?
493,Th-en-49,Education,English (US),What is considered the most important exam for secondary school students in the UK?,What is considered the most important exam for high school students in UK?
494,Th-en-51,Education,English (US),Which subject is considered the most important for students in the UK?,Which subject is considered the most important for students in UK?
495,Th-en-53,Education,English (US),What is the most popular extracurricular social event at schools in the UK?,What is the most popular extracurricular social event at schools in UK?
496,Th-en-58,Education,English (US),What is the most advanced maths subject learned before university in the UK?,What is the most advanced math subject learned before university in UK?
497,Tmp-ar-01,Education,Arabic (Algeria),Where do university students in the UK usually go to study for their final exams?,Where do university students in UK usually go to study for their final exams?
498,Tmp-ar-02,Education,Arabic (Algeria),What is a common public transport that people use to go to university in the UK?,What is a common public transport that people use to go to university in UK?
499,Tmp-ar-04,Education,Arabic (Algeria),What do primary school students in the UK usually do after school?,What do elementary students in UK usually do after school?
