,ID,Topic,Source,Question,Translation
304,New-en-05,Food,English (UK),در ایران کدام غذا گزینه‌ ای مقرون‌ به‌ صرفه و سریع برای وعده‌ ی غذایی است؟ ,Which food is a cost-effective and quick meal option in Iran?
305,New-en-07,Food,English (UK),در ایران محبوب‌ ترین برنامه‌ های آشپزی چه برنامه‌ هایی هستند؟,What are the most popular cooking shows in Iran?
306,New-en-08,Food,English (UK),در ایران محبوب‌ ترین برند شکلات چیست؟,What is the most popular chocolate brand in Iran?
307,New-en-10,Food,English (UK),در ایران پرمصرف‌ ترین پنیر چیست؟,What is the most eaten cheese in Iran?
308,New-en-11,Food,English (UK),در ایران کدام یک از سبزیجات کمترین مورد پسند است؟,What is the most disliked vegetable in Iran?
309,New-en-12,Food,English (UK),در ایران چه غذاهایی معمولاً در فودکورت‌ها یافت می‌شود؟,What food is most commonly found in food courts in Iran?
310,New-en-17,Sport,English (UK),در ایران متداول‌ ترین وسایل تشویقی که توسط طرفداران ورزشی استفاده می‌شود چیست؟ ,What are the most common cheering tools used by sports fans in Iran?
311,New-en-18,Sport,English (UK),در ایران طرفداران چه چیزهایی را هنگام حضور در یک بازی زنده همراه خود می‌آورند؟ ,What do fans bring with them when attending a live game in Iran?
312,New-en-19,Sport,English (UK),در ایران معروف‌ترین ورزشگاه ورزشی کدام است؟ ,What is the most well known sporting stadium in Iran?
313,New-en-23,Sport,English (UK),در ایران معروف‌ ترین بازیکن پارالمپیک چه کسی است؟,Who is the most famous Paralympian in Iran?
314,New-en-26,Sport,English (UK),در ایران معروف‌ترین شعار ورزشی چیست؟ ,What is the best recognized sporting chant in Iran?
315,New-en-38,Work life,English (UK),در ایران کدام صنایع به خاطر ساعات کاری انعطاف‌ پذیرتر شناخته شده‌اند؟,Which industries are known for more flexible working hours in Iran?
316,New-en-41,Work life,English (UK),در ایران معروف‌ ترین و موفق‌ ترین کارآفرین چه کسی است؟,Who is the most well known and successful entrepreneur in Iran?
317,New-en-47,Family,English (UK),درکشور معمولاً در باغ حیاط خانه ها چه چیزهایی یافت می‌شود؟,What can typically be found in the back garden of houses in Iran?
318,New-en-49,Family,English (UK),در ایران نام معروف‌ترین خانواده چیست؟,What is the name of the most famous family in Iran?
319,New-en-50,Family,English (UK),در ایران رایج‌ترین نام خانوادگی چیست؟,What is the most common family name in Iran?
320,New-en-55,Family,English (UK),در ایران کدام دین بیشترین پیروان را در بین خانواده‌ها دارد؟,Which religion is most commonly practiced by families in Iran?
321,New-en-56,Family,English (UK),در ایران محبوب‌ ترین زبان خارجی که توسط خانواده‌ها صحبت می‌شود، چیست؟,What is the most popular foreign language spoken by families in Iran?
322,New-en-59,Family,English (UK),در ایران کدام کشورمحبوب‌ترین مقصد برای مهاجرت خانواده‌ها است؟,Which country is the most popular destination for families from Iran to emigrate to?
323,New-en-68,Education,English (UK),در ایران عواقب رفتار بد در مدارس چیست؟,What repercussions are there for bad behavior in schools in Iran?
324,New-en-69,Education,English (UK),در کشور شما معمولا آثار کدام نویسندگان در کلاس ادبیات مطالعه می‌شوند؟,Which writers are commonly studied in literature class in Iran?
325,New-en-70,Education,English (UK),در کشور شما در یک سال تحصیلی برای دبیرستان‌ها چند بارتعطیلی وجود دارد؟ (فقط اعداد را وارد کنید.),"How many school breaks are there in a year for high schools in Iran? (Provide Arabic numerals (e.g., 1) only.)"
326,New-en-72,Education,English (UK),در ایران دانش‌آموزان معمولاً از چه منابع آنلاینی برای درس خواندن استفاده می‌کنند؟ ,Which online resource do students usually use to study in Iran?
327,New-en-75,Education,English (UK),در کشور شما میانگین طول یک ترم دانشگاهی از نظر تعداد هفته‌های تدریس در دانشگاه‌ ها چقدر است؟ (فقط از اعداد استفاده کنید.),"What is the average length of a semester in terms of weeks of teaching at universities in Iran? (Provide Arabic numerals (e.g., 1) only.)"
328,New-en-76,Holidays/Celebration/Leisure,English (UK),در ایران  کدام فرودگاه در طول فصل تعطیلات شلوغ‌ ترین است؟,Which airport in Iran is the busiest during the holiday season?
329,New-en-79,Holidays/Celebration/Leisure,English (UK),در ایران کدام منطقه به خاطر اجراهای تئاتری‌اش معروف است؟,Which region of Iran is well known for its theatrical performances?
330,New-en-87,Holidays/Celebration/Leisure,English (UK),در ایران معروف‌ترین نشانه تاریخی چیست؟ ,What is the most famous historic landmark in Iran?
331,New-en-90,Holidays/Celebration/Leisure,English (UK),در ایران معروف‌ ترین برند هتل چیست؟,What is the most famous hotel brand in Iran?
332,New-gr-05,Food,Greek (Greece),محبوب‌ترین گزینه صبحانه سریع و آماده‌به‌خورد در ایران چیست؟,What is the most popular grab-and-go breakfast option in Iran?
333,New-gr-06,Food,Greek (Greece),محبوب‌ترین غذا در بین جوانان در ایران چیست؟,What is the most popular food in Iran among young people?
334,New-gr-08,Food,Greek (Greece),چه نوع نوشیدنی الکلی در جشن‌ها در ایران بیشتر مصرف می‌شود؟,What type of alcoholic drink is most commonly consumed at festivals in Iran?
335,New-gr-13,Food,Greek (Greece),رایج‌ترین نوشیدنی صبحگاهی در ایران چیست؟,What is the most common morning drink in Iran?
336,New-gr-15,Food,Greek (Greece),محبوب‌ترین دسر سنتی در ایران چیست؟,What is the most popular traditional dessert in Iran?
337,New-gr-21,Sport,Greek (Greece),محبوب‌ترین ورزش راکتی در ایران چیست؟,What is the most popular racket sport in Iran?
338,New-gr-24,Sport,Greek (Greece),محبوب‌ترین رشته‌ی دو و میدانی در ایران چیست؟,What is the most popular track and field sport in Iran?
339,New-gr-29,Sport,Greek (Greece),کدام رویداد ورزشی بین‌المللی در ایران محبوب‌ترین است؟,Which international sporting event is the most popular in Iran?
340,New-gr-47,Work life,Greek (Greece),معمولاً استراحت‌های کاری در کشور شما به جز وقفه‌های ناهار و شام چند دقیقه است؟ (فقط از اعداد استفاده کنید.),"How long (in minutes) are typical work breaks in Iran, excluding lunch and dinner breaks? (Provide Arabic numerals (e.g., 1) only.)"
341,New-gr-58,Work life,Greek (Greece),کدام شغل در ایران کم‌دستمزد تلقی می‌شود؟,Which job is considered underpaid in Iran?
342,New-gr-76,Holidays/Celebration/Leisure,Greek (Greece),رایج‌ترین غذایی که در ایران در زمان عید پاک سرو می‌شود، چیست؟,What is the most common food served during Easter in Iran?
343,New-gr-82,Holidays/Celebration/Leisure,Greek (Greece),محبوب‌ترین سبک موسیقی در بین جمعیت مسن در ایران چیست؟,What is the most popular music genre among the elderly population in Iran?
344,New-gr-88,Holidays/Celebration/Leisure,Greek (Greece),معمولاً در مراسم خاکسپاری در ایران چه نوشیدنی‌ای پیشنهاد می‌شود؟,What drink is usually offered at funerals in Iran?
345,New-gr-89,Holidays/Celebration/Leisure,Greek (Greece),معمولاً چه نوشیدنی‌ای در مراسم عروسی‌ها در ایران پیشنهاد می‌شود؟,What drink is usually offered at weddings in Iran?
346,New-ha-07,Food,Hausa (Northern Nigeria),چه غذایی از ایران منشأ گرفته و در سراسر جهان یافت می‌شود؟,What food originated from Iran and can be found all over the world?
347,New-ha-08,Food,Hausa (Northern Nigeria),چه غذایی معمولاً توسط کودکان دوست نداشته می‌شود اما توسط سالمندان در ایران مورد پسند است؟,What food is typically disliked by children but enjoyed by the elderly in Iran?
348,New-ha-09,Food,Hausa (Northern Nigeria),چه وسیله پخت و پزی در ایران بیشترین استفاده را دارد؟,What cooking utensil is most commonly used in Iran?
349,New-ha-13,Food,Hausa (Northern Nigeria),محبوب‌ترین سبزی در ایران کدام است؟,Which is the most popular vegetable in Iran?
350,New-ha-19,Sport,Hausa (Northern Nigeria),چه حیوانی برای ورزش در ایران استفاده می‌شود؟,Which animal is used for sports in Iran?
351,New-ha-66,Family,Hausa (Northern Nigeria),محبوب‌ترین مکان برگزاری عروسی در ایران کدام است؟,What is the most popular wedding venue in Iran?
352,New-in-01,Food,Indonesian (Indonesia),در ایران کدام برند کافی شاپ محبوب‌ترین است؟ ,Which coffee shop brand is the most popular in Iran?
353,New-in-03,Food,Indonesian (Indonesia),چه نوع غذایی از ایران معمولاً در رستوران‌ های خارج از کشور سرو می‌شود؟,What type of food from Iran is typically served in restaurants overseas?
354,New-in-33,Work life,Indonesian (Indonesia),در ایران کدام منطقه معمولاً با معدن‌ کاری مرتبط است؟,What region in Iran is usually associated with mining?
355,New-in-34,Work life,Indonesian (Indonesia),در ایران کدام منطقه معمولاً با نفت مرتبط است؟ ,What region in Iran is usually associated with oil?
356,New-in-62,Education,Indonesian (Indonesia),در ایران کدام دانشگاه به خاطر رشته مهندسی‌ اش معروف است؟ (نام رسمی آن را ارائه دهید.),What university in Iran is popular because of its engineering major? (Provide the official name.)
357,New-in-63,Education,Indonesian (Indonesia),در ایران کدام دانشگاه به خاطر دانشکده پزشکی‌ اش معروف است؟ (نام رسمی آن را ارائه دهید.),What university in Iran is popular because of its school of medicine? (Provide the official name.)
358,New-in-78,Holidays/Celebration/Leisure,Indonesian (Indonesia),در ایران محبوب‌ترین روش پرداخت چیست؟ ,What is the most popular payment method in Iran?
359,New-in-80,Holidays/Celebration/Leisure,Indonesian (Indonesia),در ایران معروف‌ترین شهربازی چیست؟ ,What is the most famous theme park in Iran?
360,New-ko-01,Family,Korean (Korea),در ایران محبوب‌ ترین انیمیشن کودکانه‌ای که معمولاً توسط بچه‌ها تماشا می‌شود، چیست؟,What is the most popular children's animation that is commonly watched by kids in Iran?
361,New-ko-02,Family,Korean (Korea),در ایران محبوب‌ترین فعالیت آموزشی دوران بارداری برای زنان باردار چیست؟ ,What is the most popular prenatal education activity for pregnant women in Iran?
362,New-ko-03,Family,Korean (Korea),در ایران محبوب‌ترین آهنگ کودکانه که خانواده‌ها با هم می‌خوانند چیست؟,What is the most popular children's song in Iran that families sing together?
363,New-ko-04,Family,Korean (Korea),در ایران کدام اسباب‌ بازی‌ها بین پسران محبوب‌ ترین هستند؟,Which toys are most popular among boys in Iran?
364,New-ko-05,Family,Korean (Korea),در ایران کدام اسباب‌بازی‌ها بین دختران محبوب‌ ترین هستند؟,Which toys are most popular among girls in Iran?
365,New-ko-06,Family,Korean (Korea),در کشور شما محبوب‌ترین قصه‌ی عامیانه ای که معمولاً برای بچه‌ها تعریف می‌شود، چیست؟,What is the most popular folk tale in Iran that is typically told to children?
366,New-ko-07,Holidays/Celebration/Leisure,Korean (Korea),در ایران نماد مرسوم تسلیت در مراسم خاکسپاری چیست؟ ,What is the customary symbol of condolence used at funerals in Iran?
367,New-ko-08,Work life,Korean (Korea), در ایران دانشجویان دانشگاه بیشتر کجا به کار پاره وقت می‌پردازند؟,Where do university students in Iran tend to work part-time the most?
368,New-ko-09,Work life,Korean (Korea), در ایران متداول‌ترین فعالیت‌ های تیم‌ سازی در شرکت‌ها چیست؟,What are the most frequently practiced team-building activities in companies based in Iran?
369,New-ko-10,Work life,Korean (Korea),در ایران متداول‌ترین فعالیت‌هایی که مردم به عنوان شغل دوم انجام می‌دهند چیست؟ ,What are the most common activities people do as a side job in Iran?
370,New-pe-02,Food,Persian (Iran),در ایران معروف‌ترین سوغات خوراکی برای گردشگران چیست؟,What is the most famous edible souvenir for tourists in Iran?
371,New-pe-06,Food,Persian (Iran), در ایران محبوب‌ ترین خورشت چیست؟,What is the most popular stew in Iran?
372,New-pe-11,Food,Persian (Iran),در ایران متداول‌ ترین ادویه/گیاه معطر مورد استفاده در غذاها چیست؟,What is the most common spice/herb used in dishes from Iran?
373,New-pe-16,Sport,Persian (Iran),معروف‌ترین ورزش سنتی ایران چیست؟,What is the most famous traditional sport of Iran?
374,New-pe-20,Sport,Persian (Iran),درایران چه ورزشی برای بازی کردن در ساحل  محبوب است؟,What sport is popular to play on the beach in Iran?
375,New-pe-45,Work life,Persian (Iran),در ایران برنامه کاری معمول در ماه رمضان چگونه است؟,What is the usual work schedule during the month of Ramadan in Iran?
376,New-pe-47,Family,Persian (Iran), در ایران روز دانش آموز چه زمانی جشن گرفته می‌شود؟ (با فرمت MM/DD ارائه دهید (مثلاً 12/31).),"When is Student's Day celebrated in Iran? (Provide in MM/DD format (e.g., 12/31).)"
377,New-pe-49,Family,Persian (Iran),در ایران خانواده‌ها  کجا برای نماز خواندن با هم جمع می‌شوند؟,Where do families gather to pray together in Iran?
378,New-pe-53,Family,Persian (Iran),در ایران پدرها در روز پدر (یا روز والدین) چه هدایایی دریافت می‌کنند؟,What gifts do fathers get on Father's Day (or Parents' Day) in Iran?
379,New-pe-54,Family,Persian (Iran), در ایران مادران در روز مادر (یا روز والدین) چه هدایایی دریافت می‌کنند؟,What gifts do mothers get on Mother's Day (or Parents' Day) in Iran?
380,New-pe-59,Family,Persian (Iran),در  کشور شما معمولاً چند نسل در یک خانه  با هم زندگی می‌کنند؟ (فقط اعداد را وارد کنید.),"How many generations typically live together in a household in Iran? (Provide Arabic numerals (e.g., 12) only.)"
381,New-pe-65,Education,Persian (Iran),در  کشور شما چند درس در مدارس متوسطه تدریس می‌شود؟ (فقط اعداد را ارائه دهید.),"How many subjects are taught in middle schools in Iran? (Provide Arabic numerals (e.g., 12) only.)"
382,New-pe-66,Education,Persian (Iran),در ایران محبوب‌ترین فعالیت‌ فوق‌ برنامه مدارس ابتدایی چیست؟,What is the most popular after school curricular in elementary schools in Iran?
383,New-pe-74,Education,Persian (Iran),در ایران میانگین شهریه سالانه دانشگاه‌ های دولتی چقدر است؟,How much is the average annual tuition fee for public universities in Iran?
384,New-pe-76,Holidays/Celebration/Leisure,Persian (Iran),در ایران یک فعالیت محبوب در پارک‌ ها چیست؟,What is a popular activity to do in parks in Iran?
385,New-pe-78,Holidays/Celebration/Leisure,Persian (Iran),در ایران نام معروف‌ترین جشنواره فیلمی که  برگزار می‌شود چیست؟,What is the name of the most famous film festival held in Iran?
386,New-pe-83,Holidays/Celebration/Leisure,Persian (Iran),درایران بازی کارتی محبوبی که در مجالس و دورهمی‌ها بازی می‌شود، چیست؟,What is the popular card game played during social gatherings in Iran?
387,New-pe-85,Holidays/Celebration/Leisure,Persian (Iran),در ایران محبوب‌ترین مقصد گردشگری خارجی برای مردم کجاست؟,Where is the most popular tourist destination abroad for people from Iran?
388,New-pe-86,Holidays/Celebration/Leisure,Persian (Iran),در ایران نام معروف‌ترین برج چیست؟,What is the name of the most famous tower in Iran?
389,New-spme-01,Food,Spanish (Mexico),چه حشره خوراکی در ایران بیشتر از همه خورده می‌شود؟,What edible insect is eaten most often in Iran?
390,New-spme-04,Food,Spanish (Mexico),کدام محصول کشاورزی بیشترین صادرات را در ایران دارد؟,Which agricultural product is exported most often in Iran?
391,New-spme-05,Food,Spanish (Mexico),محبوب‌ترین شیرینی‌ها در ایران چیست؟,What are the most popular sweets in Iran?
392,New-spme-15,Sport,Spanish (Mexico),محبوب‌ترین نوشیدنی ورزشی در ایران چیست؟,What is the most popular sports drink in Iran?
393,New-spme-27,Education,Spanish (Mexico),میانگین سطح تحصیلات مردم در ایران چیست؟,What is the average education level for people in Iran?
394,New-spme-37,Education,Spanish (Mexico),دانشجویان ایرانی معمولا برای تحصیل چه رشته‌ای از کشور خارج می‌شوند؟,Which profession is most commonly studied abroad by students from Iran?
395,New-spme-60,Family,Spanish (Mexico),اکثر خانواده‌ها در ایران در چه روزی از هفته به فعالیت‌های مذهبی می‌پردازند؟ (مثلاً دوشنبه، سه‌شنبه),"Which day of the week do most families in Iran practice religious activities? (e.g. Monday, Tuesday)"
396,New-spme-65,Family,Spanish (Mexico),محبوب‌ترین روش جشن گرفتن روز استقلال در ایران چیست؟,What is the most popular way to celebrate Independence Day in Iran?
397,New-spme-68,Family,Spanish (Mexico),محبوب‌ترین نوشیدنی بین کودکان در ایران چیست؟,What is the most popular beverage among children in Iran?
398,New-spme-76,Holidays/Celebration/Leisure,Spanish (Mexico),محبوب‌ترین مکان در ایران برای جشن گرفتن روز استقلال کجاست؟,What is the most popular place in Iran to celebrate Independence Day?
399,New-spme-78,Holidays/Celebration/Leisure,Spanish (Mexico),نام آهنگی که معمولاً در جشن تولدها در ایران خوانده می‌شود چیست؟,What is the name of the song that is typically sung at birthday parties in Iran?
400,New-su-01,Food,Sundanese (West Java), در ایران چه تنقلاتی معمولاً جلوی مدارس به فروش می‌رسد؟,What snacks are usually sold in front of schools in Iran?
401,New-su-09,Food,Sundanese (West Java),در ایران معمولاً از چه روغنی برای پخت و پز استفاده می‌شود؟,What oil is usually used for cooking in Iran?
402,New-su-10,Food,Sundanese (West Java),در ایران چه غذاهایی معمولاً توسط زنان باردار خورده  می‌شود؟,What food is commonly consumed by pregnant women in Iran?
403,New-su-15,Food,Sundanese (West Java),در ایران محبوب‌ترین نوشیدنی سنتی غیرالکلی  چیست؟,What is the most popular traditional non-alcoholic drink in Iran?
404,New-su-17,Sport,Sundanese (West Java),در ایران معمولاً چه امکانات ورزشی در پارک‌ها  وجود دارد؟,What sports facilities are generally available in parks in Iran?
405,New-su-21,Sport,Sundanese (West Java),در ایران فعالیت‌های معمولی که سالمندان معمولاً در پارک‌ها انجام می‌دهند چیست؟,What are the common activities that seniors usually do in parks in Iran?
406,New-su-24,Sport,Sundanese (West Java),در ایران والدین و فرزندان معمولاً چه ورزش‌هایی را با هم  انجام می دهند؟,What sports do parents and children commonly play together in Iran?
407,New-su-28,Sport,Sundanese (West Java),چه رنگی با تیم ملی فوتبال ایران مرتبط است؟,What color is associated with the national soccer team of Iran?
408,New-su-33,Education,Sundanese (West Java),نوع لباس پوشیدن برای معلمان مدارس در ایران چیست؟,What is the common dress code for school teachers in Iran?
409,New-su-34,Education,Sundanese (West Java),در ایران محبوب‌ترین فعالیت فوق‌برنامه مرتبط با موسیقی در مدارس چیست؟,What is the most popular extracurricular activity related to music in schools in Iran?
410,New-su-42,Education,Sundanese (West Java),در ایران چه دینی عمدتاً در مدارس تدریس می‌شود؟,What religion is mainly taught in schools in Iran?
411,New-su-45,Education,Sundanese (West Java),در ایران روز تعلیم و تربیت چه تاریخی است؟ (با فرمت MM/DD ارائه شود (مثلاً 12/31).),"What date is Education Day celebrated in Iran? (Provide in MM/DD format (e.g., 12/31).)"
412,New-su-50,Work life,Sundanese (West Java),در ایران شغل اصلی مردم مناطق کوهستانی چیست؟,What is the main occupation of people in mountainous areas in Iran?
413,New-su-51,Work life,Sundanese (West Java),در ایران شغل اصلی مردم در مناطق ساحلی  چیست؟,What is the main occupation of people in coastal areas in Iran?
414,New-su-57,Work life,Sundanese (West Java),در ایران رایج‌ترین دامی که پرورش داده می‌شود چیست؟,What is the most common livestock raised in Iran?
415,New-su-58,Work life,Sundanese (West Java),در ایران چه حیواناتی به طور معمول برای کشاورزی استفاده می‌شوند؟,What animals are commonly used for agriculture in Iran?
416,New-su-59,Work life,Sundanese (West Java),در ایران کشاورزان معمولاً برای محافظت از خود در برابر گرما هنگام کشاورزی چه می‌پوشند؟,What do farmers in Iran typically wear to protect themselves from the heat whilst farming?
417,New-su-60,Work life,Sundanese (West Java),در ایران کشاورزان معمولاً برای ناهار چه می‌خورند؟,What do farmers in Iran usually eat for lunch?
418,New-su-71,Family,Sundanese (West Java),در ایران والدین معمولاً چه هدایایی به فرزندانشان برای تولدشان می‌دهند؟,What gifts do parents generally give to their children for their birthdays in Iran?
419,New-su-75,Family,Sundanese (West Java),در ایران اکثر خانواده‌ها معمولاً چه وسایل نقلیه‌ای دارند؟,What type of vehicle do most families in Iran generally own?
420,New-su-77,Holidays/Celebration/Leisure,Sundanese (West Java),در ایران معمولاً در زمان عید به بچه‌ها چه چیزی داده می‌شود؟,What is usually given to the children during Eid in Iran?
421,New-su-81,Holidays/Celebration/Leisure,Sundanese (West Java),در ایران دامادها معمولاً در عروسی‌ها چه لباسی می‌پوشند؟,What clothes do grooms usually wear at weddings in Iran?
422,New-su-82,Holidays/Celebration/Leisure,Sundanese (West Java),در ایران عروس‌ها معمولاً در مراسم عروسی چه لباسی می‌پوشند؟,What clothes do brides usually wear at weddings in Iran?
423,New-su-83,Holidays/Celebration/Leisure,Sundanese (West Java),در ایران معمولاً چه غذاهایی در مراسم عروسی سرو می‌شود؟,What food is usually served at weddings in Iran?
424,New-su-86,Holidays/Celebration/Leisure,Sundanese (West Java),در ایران معروف‌ترین ساختمان دولتی چیست؟,What is the most famous government building in Iran?
425,New-su-88,Holidays/Celebration/Leisure,Sundanese (West Java),محبوب‌ترین سبک موسیقی در بین جوانان ایران چیست؟,What is the most popular music genre among the younger population in Iran?
426,Ni-en-02,Education,English (UK),در کشور شما دانش‌آموزان مقطع متوسطه معمولاً چه ساعتی از مدرسه تمام می‌کنند؟ (به فرمت HH:MM ارائه دهید، مثلاً 18:00، 09:00).,"What time do middle school students in Iran typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
427,Ni-en-03,Education,English (UK),در کشور شما مردم معمولاً در چه سنی به دانشگاه می‌روند؟ (فقط اعداد را ارائه دهید.),"At what age do people in Iran typically go to university? (Provide Arabic numerals (e.g., 12) only.)"
428,Ni-en-06,Education,English (UK),در کشور شما از چه سنی افراد باید به تحصیل اجباری بپردازند؟ (فقط اعداد را وارد کنید.),"From what age do people need to attend compulsory education Iran? (Provide Arabic numerals (e.g., 12) only.)"
429,Ni-en-09,Education,English (UK),در کشور شما بچه‌ها چند روز در هفته به مدرسه می‌روند؟ (فقط اعداد را وارد کنید.),How many days a week do children attend school in Iran? (Provide Arabic numerals (0~7) only.)
430,Ni-en-11,Education,English (UK),در کشور شما، گرفتن مدرک کارشناسی ارشد معمولاً چند سال طول می‌کشد؟ (فقط اعداد را وارد کنید.),"In Iran, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)"
431,Ni-en-12,Education,English (UK),در ایران  بهترین دانشگاه کدام است؟ (نام رسمی آن را ارائه دهید.),What is the top university in Iran? (Provide the official name.)
432,Ni-en-13,Education,English (UK),در کشور شما در چه سنی اکثر مردم از دانشگاه فارغ‌ التحصیل می‌شوند؟ (فقط اعداد را وارد کنید.),"At what age do most people in Iran graduate from university? (Provide Arabic numerals (e.g., 12) only.)"
433,Ni-en-15,Education,English (UK),در کشور شما در چه سنی کودکان معمولاً دوره متوسطه را شروع می‌کنند؟ (فقط اعداد را وارد کنید.),"At what age do children in Iran generally start middle school? (Provide Arabic numerals (e.g., 12) only.)"
434,Ni-en-17,Work life,English (UK),یک کارگر تمام وقت در کشور شما معمولاً چند ساعت در هفته کار می‌کند؟ (فقط اعداد را وارد کنید.),"How many hours a week does a full-time worker in Iran typically work? (Provide Arabic numerals (e.g., 12) only.)"
435,Ni-en-19,Work life,English (UK),یک کارمند تمام وقت در کشور شما چند روز در هفته کار می‌کند؟ (فقط اعداد را وارد کنید.),How many days a week does a full-time worker work in Iran? (Provide Arabic numerals (0~7) only.)
436,Ni-en-20,Work life,English (UK),در چه سنی اکثر مردم در کشور شما شروع به کار می‌کنند؟ (فقط اعداد را وارد کنید.),"At what age do most people start working in Iran? (Provide Arabic numerals (e.g., 12) only.)"
437,Ni-en-21,Work life,English (UK),از چه سنی فرد مجاز به کار کردن در کشور شما است؟ (فقط اعداد را وارد کنید.),"From what age is an individual allowed to work in Iran? (Provide Arabic numerals (e.g., 12) only.)"
438,Ni-en-31,Holidays/Celebration/Leisure,English (UK),مردم درایران سنتاً در روز کریسمس چه غذایی می‌خورند؟,What do people in Iran traditionally eat on Christmas Day?
439,Ni-en-37,Holidays/Celebration/Leisure,English (UK),نام روزی از سال که مردم درایران عشق و رمانتیک را جشن می‌گیرند چیست؟,What is the name of the day of the year where people in Iran celebrate love and romance?
440,Ni-en-40,Holidays/Celebration/Leisure,English (UK),محبوب‌ترین آهنگ کریسمس درایران چیست؟,What is the most popular Christmas song in Iran?
441,Nu-in-04,Education,Indonesian (Indonesia),در کشور شما در هر سال تحصیلی دبیرستان‌ها چند ترم وجود دارد؟ (فقط با اعداد پاسخ دهید.),"How many semesters are there each academic year at high schools in Iran? (Provide in Arabic numerals (e.g., 7, 8) only.)"
442,Nu-in-05,Education,Indonesian (Indonesia),در کشور شما معمولاً ماه تحصیلی جدید در چه ماهی شروع می‌شود؟ (فقط اعداد را ارائه دهید.),In which month does the new school year typically begin in Iran? (Provide Arabic numerals (1~12) only.)
443,Nu-in-06,Education,Indonesian (Indonesia),درایران روز ملی معلم چه تاریخی است؟ (با فرمت MM/DD ارائه شود (مثلاً 12/31).),"When is National Teacher's Day commemorated in Iran? (Provide in MM/DD format (e.g., 12/31).)"
444,Nu-in-11,Education,Indonesian (Indonesia),درایران مدرسه ابتدایی از چه ساعتی شروع می‌شود؟ (به فرمت HH:MM ارائه دهید مثلاً 18:00، 09:00).,"At what time does elementary school start in Iran? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
445,Nu-in-20,Family,Indonesian (Indonesia),درایران روز کودک چه زمانی جشن گرفته می‌شود؟ (با فرمت MM/DD ارائه دهید (مثلاً 12/31).),"When is Children's Day celebrated in Iran? (Provide in MM/DD format (e.g., 12/31).)"
446,Nu-in-40,Work life,Indonesian (Indonesia),کدام شهر مقصد اصلی جویندگان کار درایران است؟,Which city is the main destination for job seekers in Iran?
447,Sa-en-1,Food,English (UK),محبوب‌ترین زنجیره رستوران‌های فست فود درایران کدام است؟,What is Iran's most popular fast food chain?
448,Sa-en-13,Food,English (UK),غذایی که درایران بیشترین اختلاف نظر (یا عشق یا نفرت) را دارد چیست؟,What is the food that is most divisive (either love or hate) in Iran?
449,Sa-en-16,Sport,English (UK),درایران محبوب‌ترین تیم فوتبال بین مردم کدام است؟,What is the most popular soccer team among the people from Iran?
450,Sa-en-22,Sport,English (UK),درایران معروف‌ترین دانشگاه به خاطر تیم ورزشی‌اش به چه نامی شناخته می‌شود؟,What is the most famous university in Iran known for its sports team?
451,Sa-en-31,Family,English (UK),درایران محبوب‌ترین حیوان خانگی خانواده‌ها چیست؟,What is Iran's most popular family pet?
452,Sa-en-32,Family,English (UK),درایران محبوب‌ترین برنامه تلویزیونی خانوادگی چیست؟,What is the most popular family TV show in Iran?
453,Sa-en-37,Family,English (UK),درایران محبوب‌ترین بازی تخته‌ای خانوادگی چیست؟,What is the most popular family boardgame in Iran?
454,Sa-en-6,Food,English (UK),محبوب‌ترین غذای بیرون‌بر درایران چیست؟,What is the most popular takeaway food in Iran?
455,Sa-en-7,Food,English (UK),چه تنقلاتی درایران محبوب هستند؟,What are popular snacks in Iran?
456,Sa-en-9,Food,English (UK),مردم درایران در ساحل چه چیزی می‌خورند؟,What do people from Iran eat at the beach?
457,Ta-pe-10,Family,Persian (Iran),در کشور شما مردان معمولاً در چه سنی ازدواج می‌کنند؟ (فقط اعداد را ارائه دهید.),"At what age do men usually get married in Iran? (Provide Arabic numerals (e.g., 20) only.)"
458,Ta-pe-11,Family,Persian (Iran),در کشور شما زنان معمولاً در چه سنی ازدواج می‌کنند؟ (فقط اعداد را وارد کنید.),"At what age do women usually get married in Iran? (Provide Arabic numerals (e.g., 20) only.)"
459,Ta-pe-13,Family,Persian (Iran),در کشور شما در نسل والدین شما، میانگین تعداد اعضای خانواده‌ها چند نفر بوده است؟ (فقط عدد ارائه دهید.),"In your parents' generation, what was the average number of members in their family in Iran? (Provide Arabic numerals (e.g., 20) only.)"
460,Ta-pe-17,Sport,Persian (Iran),درایران بازی‌های المپیک، کدام ورزش در ایران محبوب‌ترین است؟,"In the Olympic Games, which sport is the most popular in Iran?"
461,Ta-pe-21,Sport,Persian (Iran),درایران بچه‌ها معمولاً کجا فوتبال بازی می‌کنند؟,Where do children usually play soccer in Iran?
462,Ta-pe-22,Sport,Persian (Iran),درایران کدام تمرین روزانه بین زنان محبوب است؟,Which daily exercise is popular among women in Iran?
463,Ta-pe-23,Sport,Persian (Iran),درایران کدام تمرین روزانه بین مردان محبوب است؟,Which daily exercise is popular among men in Iran?
